pw_session_id;pw_event_id;pw_search_category;pw_search_keyword;pw_search_results_count
6422934077;21676349595;zoeken;Schoolvakantie;490
6422936011;21676380425;zoeken;Vwo;2520
6422939011;21676369843;zoeken;Herfstvakantie overijsel;0
6422939011;21676380831;zoeken;Overijsel;60
6422939543;21676369865;zoeken;willem de kooning;50
6422941429;21676378807;zoeken;Studente ov;0
6422946287;21676398171;zoeken;Studentenreisproduct te laat aangevraagd;10
6422946845;21676408069;zoeken;Onderwijs;66240
6422948069;21676409041;zoeken;Wat kun je doen met een mbo verklaring?;150
6422948801;21676436651;zoeken;Urentabel;10
6422952509;21676503917;zoeken;schooltijden;150
6422954469;21676488029;zoeken;vrijstelling vreemde talen;40
6422961219;21676663449;zoeken;Vakantie 2023-2024;70
6422966263;21676475473;zoeken;Compensatie;8010
6422969493;21676493023;zoeken;Schoolvakantie 2024/2025;20
6422980441;21676536201;zoeken;Herfstvakantie Oost-Vlaanderen 2023;0
6422982635;21676539877;zoeken;stapbudget;10
6422984647;21676548491;zoeken;Brief praktijkroute in het funderend onderwijs;10
6422988111;21676563441;zoeken;meivakantie;530
6422989323;21676623029;zoeken;diploma na 1 september;830
6422989927;21676575139;zoeken;Toetsen groep 8;2850
6422997105;21676595301;zoeken;Op kamers buitenland;630
6423002565;21676621487;zoeken;Data eindexamens;70
6423010361;21676645121;zoeken;Schoolverlof;0
6423012683;21676697883;zoeken;Herfstvakantie;310
6423012683;21676702897;zoeken;Haloeeen;0
6423013139;21676685071;zoeken;lesgeld aanvragen in termijnen;30
6423013577;21676659339;zoeken;Schoolvakantie 2024-2025;20
6423029573;21676720595;zoeken;Verandering van opleiding;1710
6423029573;21676731235;zoeken;Verandering van opleiding;1710
6423033303;21676736563;zoeken;Cito;340
6423041839;21676801045;zoeken;Vertraging;30
6423042749;21676792581;zoeken;Hbo associate degree;290
6423046009;21676798895;zoeken;Minimum salaris bbl 2023;10
6423048179;21676797985;zoeken;Muiden;150
6423049473;21676811257;zoeken;Collegegeldkrediet;150
6423049873;21676803015;zoeken;Cfa;100
6423054001;21676831931;zoeken;Tussenjas;0
6423054001;21676841213;zoeken;Stoppen met opleiding;1360
6423056047;21676875803;zoeken;kleuterschool;20
6423057747;21676910275;zoeken;Eska bv;0
6423060709;21676847639;zoeken;B2 staats examen;10
6423065327;21676882705;zoeken;Jeugd;10740
6423077597;21676933645;zoeken;Schoolgids;690
6423082053;21676937835;zoeken;politieke trends primair onderwijs;0
6423086033;21676956581;zoeken;Mbo niveau 4;2460
6423088365;21676967419;zoeken;Referentiekaders mbo Aruba niveau 2;0
6423092259;21676981915;zoeken;Voorjaarsvakantie;290
6423092379;21676989093;zoeken;adressen;2620
6423098191;21677003393;zoeken;Emirgratie;0
6423101497;21677019767;zoeken;Deeltijd studeren collegegeld;20
6423111537;21677057489;zoeken;Profiel keuze;840
6423112399;21677061325;zoeken;Metsel;10
6423120297;21677097247;zoeken;I am jaaropleiding;0
6423120297;21677100023;zoeken;STAPbudget 18 september 2023;0
6423125201;21677120339;zoeken;Schoonhoven;80
6423127237;21677132487;zoeken;Wie vormen samen regering;1830
6423130171;21677143963;zoeken;Arnhem;5310
6423130873;21677160949;zoeken;Nederlands document legaliseren voor buitenland;60
6423132399;21677157039;zoeken;Col;1990
6423153697;21677270639;zoeken;Schaal 16;4000
6423168721;21677360347;zoeken;Master of arts;130
6423171655;21677376885;zoeken;agressie;4430
6423171655;21677379769;zoeken;agressie op school;380
6423171749;21677375327;zoeken;Grote vakantie midden;650
6423176367;21677408083;zoeken;hoe kan ik iemand machtigingen duo;0
6423181207;21677425763;zoeken;Studietijd;210
6423181207;21677425785;zoeken;Studielink;80
6423184967;21677446465;zoeken;amsterdam;26930
6423185795;21677450815;zoeken;Dieren;10370
6423201665;21677546663;zoeken;Geld lenen;1220
6423217705;21677624033;zoeken;Leermeester;30
6423225217;21677653807;zoeken;Examen;2680
6423228923;21677663921;zoeken;School at Sea;140
6423239919;21677716577;zoeken;Herfstvakantie 2024;80
6423250157;21677735835;zoeken;bug;100
6423250157;21677737139;zoeken;insect;30
6423254513;21677871083;zoeken;next level amazon;0
6423256871;21677761513;zoeken;Verhuizing bin stage;10
6423256871;21677762869;zoeken;Verhuizing tijdens stage;30
6423257503;21677760829;zoeken;mbo m2;90
6423257503;21677763003;zoeken;mbo m2 student;30
6423262833;21677781311;zoeken;Ber op;520
6423295437;21677889167;zoeken;Verbod mobieltjes;60
6423295437;21677920161;zoeken;Fossiele subsidies;600
6423297691;21677910895;zoeken;Zwemles;220
6423307855;21677928117;zoeken;Voorjaarsvakantie 2024;70
6423312793;21677959217;zoeken;2023 2024;14400
6423314851;21677970561;zoeken;Ik heb vavo succesvol afgerond in Duitse taal kan ik hier klasse assistent worden.;0
6423315457;21677954033;zoeken;2024;21140
6423315457;21677964387;zoeken;2023;90960
6423325811;21677988569;zoeken;Schoolvakanties;750
6423329435;21678002737;zoeken;Feestdagen;1660
6423331071;21678005467;zoeken;Golf;2280
6423338977;21678154669;zoeken;<anonimized>;0
6423353977;21678297381;zoeken;Feestdagen;1660
6423361417;21678114827;zoeken;2023-2024;2790
6423367155;21678128411;zoeken;Rotterdam;19360
6423369275;21678176779;zoeken;Budget;14340
6423369275;21678218207;zoeken;Budget;14340
6423378795;21678185231;zoeken;Schoolvakanties;750
6423380241;21678177631;zoeken;cito rekenen;110
6423388231;21678203919;zoeken;waterpokken;60
6423392261;21678217055;zoeken;cito rekenen;130
6423392261;21678286465;zoeken;cito rekenen;130
6423400399;21678245401;zoeken;cito rekenen;130
6423400533;21678250777;zoeken;cito rekenen;110
6423400901;21678253331;zoeken;Besluit hogeronderwijs;0
6423402015;21678287563;zoeken;Herfstvakantie  2023;50
6423403013;21678259571;zoeken;cito rekenen;110
6423404229;21678257227;zoeken;bekostiging mbo;910
6423404229;21678303913;zoeken;bekostiging mbo;630
6423404229;21678318157;zoeken;bekostiging mbo;630
6423405551;21678268327;zoeken;woke;90
6423405551;21678371661;zoeken;inclusief taalgebruik;400
6423405551;21678533733;zoeken;inclusief taalgebruik;400
6423405995;21678270085;zoeken;Vakantie 2024;360
6423410127;21678307355;zoeken;schoolzwemmen;90
6423410127;21678350971;zoeken;lerarentekort;1720
6423410127;21678359483;zoeken;meesters;180
6423410127;21678367587;zoeken;burgerschap;1860
6423410127;21678372715;zoeken;kwaliteit onderwijs;8170
6423410127;21678406993;zoeken;voedselonderwijs;10
6423411237;21678659271;zoeken;individuele studietoeslag;0
6423431051;21678365855;Jaarverslag;rekenen;10
6423437189;21678378735;zoeken;on derzoekskader vmbo;0
6423452771;21678500843;zoeken;paspoort kind buitenland;360
6423452771;21678733761;zoeken;zorgcollege;0
6423452771;21679701823;zoeken;pensioenoverzicht;110
6423452771;21680070555;zoeken;inburgeren duo;330
6423455949;21678503861;zoeken;kwaliteitsafspraken;1130
6423456125;21678593655;zoeken;WEC;310
6423466539;21678498957;zoeken;mag een school voor voortgezet onderwijs mijn kind van school sturen;120
6423467481;21678585425;zoeken;Herfstvakantie;310
6423471409;21678504919;zoeken;studeren;2950
6423471409;21678508307;zoeken;trouwen;610
6423471409;21678560841;zoeken;trouwen;610
6423475283;21678516935;zoeken;Meivakantie;530
6423475283;21678529745;zoeken;Voorjaarsvakantie;290
6423475283;21678542369;zoeken;Herfstvakantie 2024;80
6423475283;21678549769;zoeken;Herfstvakantie 2024;80
6423475283;21678551095;zoeken;Voorjaarsvakantie;290
6423475283;21678555497;zoeken;Bouwvak;20
6423478623;21678533031;zoeken;Stoppen met opleiding;1350
6423483177;21678553849;zoeken;diploma;4070
6423483769;21678628235;zoeken;<anonimized>;0
6423488383;21678562597;zoeken;onderwijs;66230
6423488383;21678569015;zoeken;onderwijs;66230
6423488383;21678579081;zoeken;speciaal basis;4400
6423489557;21678767343;zoeken;ventilatie scholen;900
6423490215;21678952917;zoeken;public value;600
6423490821;21678573755;zoeken;Brinnummers;10
6423490821;21678644531;zoeken;onderwijs;66200
6423492235;21678578187;zoeken;leenstelsel;450
6423499923;21678636709;zoeken;Voorjaarsvakantie;290
6423505133;21678626193;zoeken;studiefinanciering;2980
6423512991;21678684251;zoeken;Schoolvakanties 2024-2025;20
6423519993;21678694073;zoeken;Mobiele telefoons niet toegestaan in de klas;70
6423529959;21678726589;zoeken;MBO verklaringen;280
6423532275;21678769729;zoeken;Verhuizing naar andere gemeente maar daar geen plek op de school voor mijn kind;50
6423549231;21678799491;zoeken;Jongerenwerk;350
6423554673;21678823155;zoeken;Leraren tekort;800
6423556417;21678826119;zoeken;Gemeente Haarlemmermeer;1130
6423562751;21678861489;zoeken;Contact opnemen;74290
6423575367;21679051573;zoeken;2024-2025;1360
6423575367;21679491379;zoeken;feestdagen 2025;90
6423581501;21678914557;zoeken;halvering collegegeld;210
6423583569;21678936531;zoeken;centraal examen;1090
6423586829;21678989393;zoeken;brinnummers;10
6423588365;21679020557;zoeken;opleiding boven de vijftig;60
6423588609;21678943153;zoeken;les in buitenland;960
6423590433;21678982463;zoeken;Feedtdagen;0
6423591373;21678953913;zoeken;onderwijskwaliteit;920
6423596419;21679192067;zoeken;10-14;1460
6423596419;21679196375;zoeken;10-14 onderwijs;200
6423597371;21678974505;zoeken;aruba;6530
6423604331;21679012995;zoeken;stap budget;3930
6423604331;21679081017;zoeken;stap budget;3930
6423607671;21679018771;zoeken;zindelijkheid;0
6423616829;21679052661;zoeken;flexibilisering;880
6423619489;21679067009;zoeken;Herstvakantie eindhoven;0
6423630895;21679166331;zoeken;<anonimized>;0
6423630895;21679190543;zoeken;<anonimized>;0
6423641789;21679154129;zoeken;Schooluitval;60
6423654569;21679195575;zoeken;bekostiging;6970
6423654569;21679208005;zoeken;bekostiging categorieen TLV;20
6423654569;21679218331;zoeken;categorie TLV;20
6423662485;21679314317;zoeken;Pinksterweekend;50
6423664045;21679250537;zoeken;schoolvakantie;490
6423664045;21679258333;zoeken;bouwvak;20
6423678927;21679297261;zoeken;Schoolvakantie 2024;130
6423679719;21679547457;zoeken;richtlijnen havo;130
6423680757;21679323959;zoeken;Meivakantie;530
6423684953;21679320787;zoeken;stage;2940
6423684953;21679473663;zoeken;stagevergoeding;290
6423684953;21679578343;zoeken;cao stage;160
6423685833;21679332563;zoeken;Kansenongelijkheid in het onderwijs;290
6423687489;21679332183;zoeken;inclusief onderwijs;6360
6423687489;21679338039;zoeken;inclusief onderwijs 2035;180
6423690047;21679354625;zoeken;sport;33290
6423693995;21679358617;zoeken;vrijstelling buiten schoolvakanties om;30
6423694111;21679375967;zoeken;Terugbetaling;840
6423694739;21679363443;zoeken;schoolvakantie;490
6423697099;21679375825;zoeken;sociale veiligheid;11390
6423697777;21679380855;zoeken;Kerstvakantie;720
6423697899;21679662957;zoeken;voorwaarden stap;5670
6423701973;21679407059;zoeken;2024;21120
6423704859;21679403921;zoeken;centrale eindtoets;240
6423704859;21679419951;zoeken;cvte;500
6423714021;21679439181;zoeken;zindelijkheid;20
6423714021;21679446921;zoeken;zindelijkheid;20
6423719975;21679469717;zoeken;leerplicht;670
6423720167;21679528337;zoeken;Zomervakantie 2024;200
6423727137;21679506557;zoeken;Mega beauty shop;10
6423727137;21679531243;zoeken;Nagelstylist;20
6423728519;21679713051;zoeken;aanvullende eisen opleidingen;1150
6423731239;21679514675;zoeken;Trendrapportage Arbeidsmarkt Leraren;100
6423731239;21679711185;zoeken;Trendrapportage Arbeidsmarkt Leraren;100
6423731239;21679720955;zoeken;Trendrapportage Arbeidsmarkt HBO en WO Leraren;20
6423731239;21679726405;zoeken;Trendrapportage Arbeidsmarkt HBO en WO Leraren;20
6423734923;21679526221;zoeken;subsidie praktijkleren;270
6423735109;21679713675;zoeken;collegegeld 2022/2023;150
6423735109;21679723097;zoeken;collegegeld 2022/2023;150
6423735109;21679735033;zoeken;collegegeld 2022/2023;150
6423741231;21679556441;zoeken;herfstvakantie 2024;80
6423746167;21679571749;zoeken;stage 14 jarige;70
6423747541;21679578737;zoeken;LOB;420
6423749291;21679583157;zoeken;rmc;320
6423758719;21679640823;zoeken;subsidies lerarenopleiding;150
6423760103;21679635019;zoeken;Schoolvakanties;750
6423760103;21679694005;zoeken;Schoolvakanties;750
6423764075;21679643927;zoeken;Schoonheidsspecialiste;0
6423764583;21679710121;zoeken;Waar kun je het vinden bij mijn duo dat je het lesgeld in termijnen wilt betalen?;0
6423772659;21679691767;zoeken;welke toetsaanbieders;50
6423786881;21679739587;zoeken;wanneer kan ik naar het mbo;1510
6423787919;21679824001;zoeken;rechten vijfjarigen;0
6423790997;21679762943;zoeken;middelbare school;2540
6423791041;21679757657;zoeken;zak slaag regeling nederlands;10
6423794735;21679814307;zoeken;vakanties 2024;110
6423794735;21680047213;zoeken;vakanties 2024;110
6423795937;21679773979;zoeken;Almere;3250
6423798961;21679806281;zoeken;Bewegingsonderwijs mbo;20
6423802955;21679805265;zoeken;bewaartermijn mbo examens;0
6423805087;21679816535;zoeken;Feestdagen;1660
6423816289;21679890333;zoeken;Schoolvakanties 2024;160
6423818041;21679867561;zoeken;Hemelvaart 2025;40
6423818407;21679875699;zoeken;vrijstelling vreemde talen;40
6423825729;21679892907;zoeken;snipperdagen;30
6423825729;21679896917;zoeken;vrije dagen leerlingen;320
6423825729;21679979017;zoeken;vrijstelling van geregeld schoolbezoek;20
6423825729;21679981329;zoeken;vrijstelling van geregeld schoolbezoek;20
6423827459;21680121025;zoeken;google workspace;180
6423841541;21679959113;zoeken;stagevergoeding;290
6423841541;21679981015;zoeken;stagevergoeding hbo;90
6423841677;21679996917;zoeken;aanvullende beurs;850
6423841925;21679959615;zoeken;van havo naar vwo;1280
6423843971;21679970057;zoeken;buitenlandse diploma;630
6423857383;21680022567;Alle typen activiteiten;ministerraad OR rijksministerraad -gesprek -onderraden -ministeriële -begrotingsraad -overleg -BWO -algemeen -vijfhoek -periodieke -vierlandenoverleg -bewindsliedenoverleg -raad;3150
6423860885;21680156709;zoeken;verlof;2710
6423863309;21680341009;zoeken;tabak;1130
6423863309;21680412829;zoeken;accijns;710
6423863309;21680439847;Onderwerp;accijns;10
6423863309;21680707959;Onderwerp;accijns;10
6423865131;21680055381;zoeken;Regio noord;5100
6423865733;21680165691;zoeken;ing;3490
6423865767;21680425545;zoeken;belastingvrij;290
6423866253;21680074381;zoeken;kijk luister toets;30
6423870129;21680076431;zoeken;Genk;40
6423877657;21680264759;zoeken;praktijkleren;610
6423877657;21680273739;zoeken;subsidie praktijkleren;270
6423883117;21680129019;zoeken;Almere;3250
6423883449;21680155017;zoeken;feestdagen 2024;210
6423883921;21680200945;zoeken;Stufi 17 jaar hbo;0
6423885417;21680143339;zoeken;werken;58770
6423885955;21680279451;zoeken;kiwi;70
6423888859;21680228121;zoeken;Binnen zonder kloppen;1110
6423896993;21680256821;zoeken;pestprotocol;60
6423897315;21680660859;zoeken;bescherming namen en graden;0
6423897315;21680686141;Alle typen activiteiten;wet;0
6423897315;21680694083;zoeken;accreditatie;240
6423897973;21680306809;zoeken;Groep 7;14350
6423899471;21680282471;zoeken;aanvullende bekostiging voortgezet onderwijs;1000
6423899471;21680288819;zoeken;aanvullende bekostiging voortgezet onderwijs;1000
6423913757;21680292597;zoeken;2024;21040
6423915233;21680262755;zoeken;cito rekenen;130
6423915233;21680341387;zoeken;cito rekenen;130
6423915233;21680393923;zoeken;cito rekenen;130
6423915539;21680263835;zoeken;stage buitenland;580
6423920485;21680284611;zoeken;hilversum;1910
6423929343;21680326207;zoeken;feestdagen;1660
6423931811;21680330415;zoeken;2024;21040
6423934881;21680340541;zoeken;prestatiebeurs;210
6423943283;21680374353;zoeken;vog;1760
6423952007;21680417067;zoeken;stap budget;3930
6423955879;21680429437;zoeken;Almelo;1840
6423966297;21680472267;zoeken;werkgebonden personenmobiliteit;260
6423971877;21680494667;zoeken;Meivakantie;530
6423974175;21680504343;zoeken;IBO;1730
6423974175;21680538913;zoeken;Kern-IBO;20
6423980659;21680661821;zoeken;Stage buitenland;580
6423986281;21680556525;zoeken;stagevergoeding;290
6423986281;21680573515;zoeken;stagevergoeding;290
6423986281;21680665053;zoeken;stagevergoeding;290
6423987377;21680571967;zoeken;feestdagen;1660
6423987377;21680888287;zoeken;feestdagen 2024;210
6423989539;21680580473;zoeken;examens 2024;320
6423989539;21680582947;zoeken;eindexamens;790
6423996569;21680596809;zoeken;Nlt;70
6423996757;21680609369;zoeken;controversieel;0
6423998159;21680605137;zoeken;burgerschap mbo;800
6423998965;21680605607;zoeken;referentiekader;970
6424001381;21680618391;zoeken;subsidie praktijkleren;270
6424005673;21680635171;zoeken;School gaande kinderen;440
6424006415;21680640237;zoeken;Pasen;300
6424006729;21680647451;zoeken;Kortrijk;10
6424007689;21680701453;zoeken;duo;6580
6424008023;21680989953;zoeken;communicatiepool;80
6424010423;21680652455;zoeken;vog inzien;90
6424010423;21680656927;zoeken;vog inzien;90
6424010423;21680669007;zoeken;vog np;170
6424010423;21680677491;zoeken;vog np;170
6424012475;21680679773;zoeken;Wie werde ich Erzieherin;0
6424014177;21680670845;zoeken;Rekentoets;120
6424017083;21680705459;zoeken;Bouwvak midden;20
6424021319;21680705543;zoeken;mbo;13440
6424023367;21680705209;zoeken;vakanties;1010
6424024593;21680713653;zoeken;Continuering Sterk Techniekonderwijs;20
6424024593;21680717881;zoeken;verzamelbrief;3020
6424024593;21680720929;zoeken;verzamelbrief techniek;30
6424024593;21680723801;zoeken;Continuering Sterk Techniekonderwijs;20
6424024593;21680742197;zoeken;verzamelbrief moties en toezeggingen primair en voortgezet onderwijs en maatschappelijke diensttijd;40
6424024619;21680711703;zoeken;Business Administration UvA;0
6424024867;21680793511;zoeken;inschrijven kind basisschool na verhuizing;20
6424031063;21680739781;zoeken;kerndoelen scholen;530
6424031063;21680748157;zoeken;kerndoelen onderbouw;190
6424034219;21680750425;zoeken;telefoonverbood;0
6424035709;21680783173;zoeken;Aan vragen vrijstelling;1500
6424036831;21680765229;zoeken;einde gezag;1610
6424038233;21680768539;zoeken;schoolboeken;390
6424038233;21680779325;zoeken;lifo;80
6424039217;21680773545;zoeken;spelling;210
6424041977;21680786455;zoeken;gemeente;22640
6424041977;21680792705;zoeken;gemeente;22640
6424044263;21680798375;zoeken;Onderwijstijd;920
6424046795;21680803625;zoeken;dvep;40
6424046795;21680838975;zoeken;dvep;40
6424051547;21680828815;zoeken;werkagenda MBO;880
6424051547;21680842221;zoeken;werkagenda MBO;880
6424051715;21680839415;zoeken;kerndoelen burgerschapsonderwijs;210
6424052019;21680838913;zoeken;Praktijkgerichte programma's;120
6424054665;21680849507;zoeken;Middelbare school;2540
6424061171;21680868307;zoeken;Leerlingenvervoer;510
6424061811;21680884729;zoeken;Studietoeslag;390
6424063381;21680882907;zoeken;vrijstelling maatschappijleer vmbo tl;0
6424071159;21680947807;zoeken;Kosten hbo;1180
6424072083;21680920273;zoeken;2023-2024;2780
6424072083;21680954539;zoeken;feestdagen 2024;210
6424072083;21680971615;zoeken;schoolvakanties 2024-2025;20
6424072083;21681045507;zoeken;kalender 2024;140
6424073189;21680953075;zoeken;Welke regio is Amsterdam;3180
6424073783;21680917241;zoeken;Herfstvakantie;310
6424077331;21680932595;zoeken;melding schoolverlater;0
6424077701;21680933753;zoeken;2024-2025;1350
6424084051;21680970541;zoeken;Werken en leren;10160
6424084577;21680958167;zoeken;leerplicht;670
6424084577;21681017947;zoeken;leerplicht schoolvakanties;50
6424086827;21680970107;zoeken;verlof vo;200
6424092219;21680991113;zoeken;examenmonitor 2023;70
6424093893;21680999039;zoeken;arbeidsmarkttoelage;170
6424096705;21681045913;zoeken;lerarentekort;1720
6424096705;21682158229;zoeken;lerarentekort;1720
6424096705;21682391621;zoeken;lerarentekort;1720
6424099987;21681024315;zoeken;mbo naar hbo;2670
6424100053;21681025687;zoeken;Oosterhout;1010
6424100711;21681050935;zoeken;Buitenlandse diploma naar Nederlands;230
6424103797;21681038209;zoeken;syudiedagen school;0
6424104615;21681042651;zoeken;Mijn diploma;910
6424109535;21681070153;zoeken;Hersfsvakantie 2024-2025;0
6424111775;21681071655;zoeken;eenzijdig doof;0
6424111775;21681091731;zoeken;doof;510
6424113333;21681075875;zoeken;mentale gezondheid kinderen;860
6424114409;21681089715;zoeken;doorstroomprofielen;0
6424117973;21681101285;zoeken;Hoogbegaafd;100
6424119707;21681100179;zoeken;salaris;2440
6424125741;21681124997;zoeken;veiligheidsplan;280
6424127785;21681134167;zoeken;pwc;1370
6424129523;21681264323;zoeken;wetgeving co2 meters;50
6424130561;21681190601;zoeken;Herfst vakantie 2022;40
6424139341;21681180497;zoeken;regio noord amsterdam;1960
6424140053;21681237899;zoeken;feestdagen;1660
6424144281;21681200871;zoeken;Onderwijs;66220
6424144281;21681214205;zoeken;Diploma toekennin;0
6424145025;21681285177;zoeken;opleiding;15250
6424146713;21681213523;zoeken;Stap;23250
6424147885;21681224665;zoeken;2023 tot 2024;12080
6424150345;21681337659;zoeken;diplomawaardering aanvragen;140
6424151881;21681492781;zoeken;Hoe kan ik als surinaamse leerkracht werken als leerkracht in nederland;0
6424152653;21681263545;zoeken;5. Middelbaar beroepsonderwijs;1470
6424157353;21681252519;zoeken;Meivakantie;530
6424163469;21681280535;zoeken;CO2 meter;680
6424166525;21681324369;zoeken;Schoolvakantie;490
6424167915;21681306621;zoeken;Hoi cursusgeld;10
6424171121;21681314305;zoeken;Oost-Vlaanderen;70
6424174549;21681337615;zoeken;beleidsmaatregelen;1380
6424174549;21681350673;zoeken;kamers studenten;470
6424174549;21681363647;zoeken;kamers studenten;470
6424174743;21681454535;zoeken;Woningnood;530
6424174743;21681470669;zoeken;Woningnood;530
6424174743;21681477391;zoeken;Personeelstekort;1710
6424175073;21681331713;zoeken;Inhoudt ondersteuningsplan;0
6424175201;21681481623;zoeken;Hoe zit het havo in elkaar?;340
6424175201;21681500143;zoeken;Vwo;2530
6424175525;21681322091;zoeken;Mooi vakonderwijs;10
6424175525;21681343751;zoeken;Mooi vakonderwijs;0
6424175525;21681350775;zoeken;Cursus;1870
6424178829;21681344411;zoeken;staatsexamen;530
6424181199;21681482433;zoeken;Zaandam;550
6424181499;21681347529;zoeken;kerndoelen bovenbouw vwmb;0
6424182299;21681348615;zoeken;energie;30
6424182299;21681365815;zoeken;wind;0
6424189991;21681601957;zoeken;radicalisering;50
6424189991;21681612735;zoeken;radicalisering;50
6424194687;21681411131;zoeken;kerstvakantie;720
6424195467;21681403331;zoeken;Schoolvakantie;490
6424195467;21681432207;zoeken;Herfstvakantie;310
6424203491;21681465133;zoeken;blokdagen 2024;0
6424204231;21681959655;zoeken;accijns;710
6424204231;21682004795;zoeken;leerlingvervoer;10
6424204231;21682033295;zoeken;leerlingvervoer;10
6424204231;21682035415;zoeken;leerlingenvervoer;510
6424204231;21682233457;zoeken;box 3;5050
6424205841;21681440689;zoeken;aantal leerlingen;5110
6424213735;21681506819;zoeken;jonge kind;2320
6424213893;21681469945;zoeken;Feestdagen;1660
6424223191;21681716967;zoeken;DUO;6580
6424223289;21681568121;zoeken;Meivakantie;530
6424225383;21681521213;zoeken;60 jarig jubileum grootouders;0
6424231203;21681545965;zoeken;pasen;300
6424231447;21681537723;zoeken;Fiom;390
6424231447;21681550549;zoeken;Fiom;390
6424232319;21681543019;zoeken;2023-2024;2780
6424233549;21681554819;zoeken;cito rekenen;110
6424233549;21681560219;zoeken;cito rekenen;110
6424236893;21681563127;zoeken;glance;270
6424238553;21681571549;zoeken;Krokusvakantie;30
6424240621;21681575189;zoeken;Tl;1410
6424240881;21681586519;zoeken;cito rekenen;110
6424246271;21681974379;zoeken;leerlingenvervoer;510
6424246271;21681987093;zoeken;leerlingenvervoer-informatie-en-praktische-tips-voor-scholen;0
6424246271;21683044153;zoeken;Hoe vraag ik de eenmalige energietoeslag 2023 aan?;70
6424246271;21683490277;zoeken;Plannen kabinet met betalen naar gebruik;1100
6424246271;21684042859;zoeken;Plannen kabinet met betalen naar gebruik;1100
6424246271;21684143553;zoeken;Conferentie genderdiversiteit in de top;30
6424246603;21681603025;zoeken;Wijgeren les;0
6424246603;21681616659;zoeken;Onderwijs;66220
6424248043;21681853127;zoeken;namen en graden;20
6424248043;21681855987;zoeken;accreditatie;220
6424248043;21681865617;zoeken;kenbaarheid;0
6424251769;21681768929;zoeken;tijdpad doorstroomtoets;70
6424255731;21681663037;zoeken;Diploma niet ondertekend;250
6424259359;21681914881;zoeken;Pasen;300
6424259941;21681676615;zoeken;Mbo studiefinanciering;970
6424261287;21681656841;zoeken;cito rekenen;110
6424261957;21681659861;zoeken;Mei vakantie;1600
6424263383;21681673253;zoeken;cito rekenen;110
6424268283;21681682365;zoeken;verlofaanvraag;60
6424268513;21681838105;zoeken;vandaag gepubliceerd;3270
6424268535;21681682171;zoeken;topsport;630
6424269135;21681731099;zoeken;stafevergoeding;0
6424269943;21681748565;zoeken;duo;6580
6424270693;21681696737;zoeken;Antwerpen;1310
6424281145;21681736915;zoeken;halvering collegegeld;210
6424288635;21681797883;zoeken;Kleinschalige Voorziening;330
6424300689;21681813887;zoeken;ouderparticipatie;50
6424300689;21681838139;zoeken;nt2 ouders;120
6424301177;21681812975;zoeken;Vakantie 2023;1030
6424301177;21681834531;zoeken;2023-2024;2780
6424302497;21681819755;zoeken;praktijkleren;610
6424306021;21681937235;zoeken;Herfstvakantie 2024;80
6424310669;21681854259;zoeken;mbo-verklaring;10
6424310669;21681890351;zoeken;mbo;6770
6424311011;21681855523;zoeken;bewindvoerders;480
6424312759;21681864057;zoeken;ontwikkelingsdoelen taal;20
6424316585;21681885169;zoeken;Specialisaties schoonheidsspecialist;0
6424325205;21681935527;zoeken;studietoeslag;390
6424325205;21681947689;zoeken;studietoeslag;390
6424328725;21681925663;zoeken;examen C1;60
6424329109;21682345885;zoeken;sterk kind;2300
6424329109;21682349009;zoeken;samen sterk elk kind;1110
6424329109;21682352393;zoeken;sterk kind vroonhoven;30
6424329359;21682011157;zoeken;mbo+;13460
6424331955;21681939135;zoeken;Denhaag;180
6424332353;21681942797;zoeken;studiefinanciering buitenland;250
6424335233;21681952907;zoeken;TLV;220
6424335625;21681964025;zoeken;huisvesting;60
6424335625;21681968551;zoeken;onderwijshuisvesting;30
6424336377;21681989005;zoeken;thuiszitters;410
6424344347;21682008233;zoeken;UvA;540
6424344531;21681998633;zoeken;protocol dyscalculie;30
6424344651;21681992459;zoeken;cito rekenen;110
6424353789;21682031729;zoeken;Hitte klaslokaal;0
6424358237;21682117503;zoeken;buitenland;19410
6424365571;21682079723;zoeken;bijzondervelf;0
6424365571;21682143145;zoeken;bijzonder verof;0
6424367181;21682590271;zoeken;nt2 en doorstroomtoets;10
6424367181;21682606409;zoeken;doorstroomtoets;330
6424374767;21682123283;zoeken;speciaal basisonderwijs;1450
6424376197;21682126749;zoeken;schoolplan;260
6424376197;21682129637;zoeken;schoolplan;260
6424377859;21682130923;zoeken;techniek;280
6424377859;21682210433;zoeken;afbouw;2940
6424377859;21682227777;zoeken;afbouw;2940
6424381069;21682148677;zoeken;Bouwvak 2024;10
6424383807;21682154371;zoeken;Alle schoolvakanties 2024;60
6424385251;21682166301;zoeken;radicalisering;1410
6424385251;21682192255;zoeken;radicalisering;50
6424386759;21682204777;zoeken;80% mastergraad docent;0
6424395429;21682272751;zoeken;curriculum hogeronderwijs;0
6424400761;21682224899;zoeken;nunspeet;820
6424400761;21682256965;zoeken;nunspeet;820
6424403403;21682237803;zoeken;kerstvakantie;720
6424403403;21682242527;zoeken;voorjaarsvakantie;290
6424403403;21682247275;zoeken;meivakantie;530
6424406773;21682263165;zoeken;cito rekenen;110
6424407825;21682256113;zoeken;2024 2025;6040
6424407825;21682382711;zoeken;2024 2025;6040
6424411757;21682274287;zoeken;Pasen24;0
